time	V(n003)	V(n006)
1.138102951186536e-006	6.558367e+000	2.362581e+000
1.153727951186536e-006	7.137094e+000	2.792934e+000
1.169352951186536e-006	7.700049e+000	3.236750e+000
1.184977951186536e-006	8.246283e+000	3.691180e+000
1.192790451186536e-006	8.512870e+000	3.921536e+000
1.200602951186536e-006	8.774984e+000	4.153563e+000
1.208415451186536e-006	9.032547e+000	4.386956e+000
1.216227951186536e-006	9.285484e+000	4.621423e+000
1.224040451186536e-006	9.533731e+000	4.856682e+000
1.231852951186536e-006	9.777233e+000	5.092463e+000
1.239665451186536e-006	1.001594e+001	5.328506e+000
1.247477951186536e-006	1.024981e+001	5.564560e+000
1.255290451186536e-006	1.047880e+001	5.800386e+000
1.263102951186536e-006	1.070288e+001	6.035758e+000
1.270915451186536e-006	1.092204e+001	6.270452e+000
1.278727951186536e-006	1.113625e+001	6.504263e+000
1.286540451186536e-006	1.134550e+001	6.736989e+000
1.294352951186536e-006	1.154979e+001	6.968439e+000
1.302165451186535e-006	1.174912e+001	7.198432e+000
1.309977951186535e-006	1.194348e+001	7.426797e+000
1.317790451186535e-006	1.213288e+001	7.653370e+000
1.325602951186535e-006	1.231735e+001	7.877995e+000
1.333415451186535e-006	1.249690e+001	8.100526e+000
1.341227951186535e-006	1.267155e+001	8.320825e+000
1.349040451186535e-006	1.284132e+001	8.538761e+000
1.356852951186535e-006	1.300625e+001	8.754211e+000
1.364665451186535e-006	1.316637e+001	8.967062e+000
1.372477951186535e-006	1.332172e+001	9.177204e+000
1.388102951186535e-006	1.361826e+001	9.588969e+000
1.403727951186535e-006	1.389623e+001	9.988787e+000
1.419352951186535e-006	1.415605e+001	1.037604e+001
1.434977951186535e-006	1.439814e+001	1.075022e+001
1.458415451186535e-006	1.472911e+001	1.128606e+001
1.474040451186535e-006	1.492906e+001	1.162589e+001
1.489665451186535e-006	1.511308e+001	1.195153e+001
1.505290451186535e-006	1.528174e+001	1.226285e+001
1.520915451186535e-006	1.543561e+001	1.255977e+001
1.528727951186535e-006	1.550718e+001	1.270283e+001
1.536540451186535e-006	1.557527e+001	1.284229e+001
1.544352951186535e-006	1.563997e+001	1.297816e+001
1.552165451186535e-006	1.570134e+001	1.311045e+001
1.559977951186535e-006	1.575947e+001	1.323917e+001
1.567790451186535e-006	1.581441e+001	1.336436e+001
1.575602951186535e-006	1.586627e+001	1.348601e+001
1.583415451186535e-006	1.591509e+001	1.360416e+001
1.591227951186535e-006	1.596098e+001	1.371883e+001
1.599040451186535e-006	1.600399e+001	1.383005e+001
1.606852951186535e-006	1.604420e+001	1.393785e+001
1.614665451186535e-006	1.608170e+001	1.404226e+001
1.622477951186535e-006	1.611655e+001	1.414332e+001
1.630290451186535e-006	1.614883e+001	1.424107e+001
1.638102951186535e-006	1.617861e+001	1.433553e+001
1.645915451186535e-006	1.620596e+001	1.442676e+001
1.661540451186534e-006	1.625369e+001	1.459967e+001
1.677165451186534e-006	1.629258e+001	1.476015e+001
1.692790451186534e-006	1.632320e+001	1.490858e+001
1.708415451186534e-006	1.634610e+001	1.504533e+001
1.731852951186534e-006	1.636713e+001	1.522946e+001
1.755290451186534e-006	1.637373e+001	1.538966e+001
1.778727951186534e-006	1.636756e+001	1.552739e+001
1.802165451186534e-006	1.635019e+001	1.564410e+001
1.825602951186534e-006	1.632311e+001	1.574130e+001
1.849040451186534e-006	1.628771e+001	1.582046e+001
1.864665451186534e-006	1.626013e+001	1.586392e+001
1.880290451186534e-006	1.622980e+001	1.590044e+001
1.895915451186534e-006	1.619706e+001	1.593044e+001
1.911540451186534e-006	1.616223e+001	1.595432e+001
1.919352951186534e-006	1.614413e+001	1.596409e+001
1.927165451186534e-006	1.612562e+001	1.597248e+001
1.934977951186534e-006	1.610674e+001	1.597954e+001
1.942790451186535e-006	1.608752e+001	1.598532e+001
1.950602951186535e-006	1.606800e+001	1.598986e+001
1.958415451186535e-006	1.604820e+001	1.599321e+001
1.966227951186535e-006	1.602816e+001	1.599542e+001
1.974040451186535e-006	1.600792e+001	1.599653e+001
1.981852951186535e-006	1.598749e+001	1.599659e+001
1.989665451186536e-006	1.596691e+001	1.599564e+001
1.997477951186536e-006	1.594620e+001	1.599372e+001
2.005290451186536e-006	1.592539e+001	1.599087e+001
2.013102951186536e-006	1.590451e+001	1.598714e+001
2.020915451186536e-006	1.588358e+001	1.598257e+001
2.028727951186537e-006	1.586262e+001	1.597719e+001
2.036540451186537e-006	1.584165e+001	1.597104e+001
2.044352951186537e-006	1.582070e+001	1.596417e+001
2.052165451186537e-006	1.579979e+001	1.595661e+001
2.059977951186537e-006	1.577894e+001	1.594839e+001
2.067790451186538e-006	1.575816e+001	1.593956e+001
2.075602951186538e-006	1.573747e+001	1.593013e+001
2.083415451186538e-006	1.571690e+001	1.592016e+001
2.091227951186538e-006	1.569645e+001	1.590967e+001
2.099040451186538e-006	1.567614e+001	1.589870e+001
2.106852951186539e-006	1.565599e+001	1.588727e+001
2.122477951186539e-006	1.561621e+001	1.586316e+001
2.138102951186539e-006	1.557722e+001	1.583760e+001
2.153727951186540e-006	1.553910e+001	1.581078e+001
2.169352951186540e-006	1.550194e+001	1.578293e+001
2.184977951186540e-006	1.546580e+001	1.575424e+001
2.200602951186541e-006	1.543075e+001	1.572488e+001
2.208415451186541e-006	1.541364e+001	1.571001e+001
2.216227951186541e-006	1.539683e+001	1.569504e+001
2.224040451186541e-006	1.538031e+001	1.567998e+001
2.231852951186542e-006	1.536409e+001	1.566486e+001
2.239665451186542e-006	1.534817e+001	1.564969e+001
2.247477951186542e-006	1.533256e+001	1.563449e+001
2.255290451186542e-006	1.531726e+001	1.561928e+001
2.263102951186542e-006	1.530227e+001	1.560407e+001
2.270915451186543e-006	1.528759e+001	1.558888e+001
2.278727951186543e-006	1.527324e+001	1.557373e+001
2.286540451186543e-006	1.525920e+001	1.555862e+001
2.294352951186543e-006	1.524548e+001	1.554357e+001
2.302165451186543e-006	1.523207e+001	1.552859e+001
2.309977951186543e-006	1.521899e+001	1.551370e+001
2.317790451186544e-006	1.520623e+001	1.549891e+001
2.325602951186544e-006	1.519379e+001	1.548422e+001
2.333415451186544e-006	1.518167e+001	1.546966e+001
2.341227951186544e-006	1.516986e+001	1.545522e+001
2.349040451186544e-006	1.515838e+001	1.544091e+001
2.356852951186545e-006	1.514720e+001	1.542676e+001
2.364665451186545e-006	1.513634e+001	1.541275e+001
2.372477951186545e-006	1.512580e+001	1.539891e+001
2.380290451186545e-006	1.511556e+001	1.538524e+001
2.395915451186546e-006	1.509600e+001	1.535844e+001
2.411540451186546e-006	1.507765e+001	1.533238e+001
2.427165451186546e-006	1.506047e+001	1.530713e+001
2.442790451186547e-006	1.504445e+001	1.528270e+001
2.458415451186547e-006	1.502956e+001	1.525913e+001
2.481852951186548e-006	1.500924e+001	1.522545e+001
2.497477951186548e-006	1.499701e+001	1.520412e+001
2.513102951186548e-006	1.498578e+001	1.518372e+001
2.528727951186549e-006	1.497551e+001	1.516424e+001
2.544352951186549e-006	1.496618e+001	1.514569e+001
2.552165451186549e-006	1.496185e+001	1.513677e+001
2.559977951186550e-006	1.495773e+001	1.512807e+001
2.567790451186550e-006	1.495383e+001	1.511961e+001
2.575602951186550e-006	1.495014e+001	1.511137e+001
2.583415451186550e-006	1.494665e+001	1.510336e+001
2.591227951186550e-006	1.494336e+001	1.509558e+001
2.599040451186550e-006	1.494026e+001	1.508803e+001
2.606852951186551e-006	1.493735e+001	1.508070e+001
2.614665451186551e-006	1.493463e+001	1.507359e+001
2.622477951186551e-006	1.493208e+001	1.506670e+001
2.630290451186551e-006	1.492971e+001	1.506002e+001
2.638102951186551e-006	1.492751e+001	1.505357e+001
2.653727951186552e-006	1.492359e+001	1.504129e+001
2.669352951186552e-006	1.492030e+001	1.502985e+001
2.684977951186553e-006	1.491758e+001	1.501921e+001
2.700602951186553e-006	1.491541e+001	1.500936e+001
2.724040451186554e-006	1.491311e+001	1.499601e+001
2.747477951186554e-006	1.491184e+001	1.498428e+001
2.770915451186555e-006	1.491149e+001	1.497408e+001
2.794352951186555e-006	1.491195e+001	1.496533e+001
2.817790451186556e-006	1.491313e+001	1.495792e+001
2.841227951186556e-006	1.491492e+001	1.495176e+001
2.864665451186557e-006	1.491724e+001	1.494675e+001
2.880290451186557e-006	1.491905e+001	1.494401e+001
2.895915451186558e-006	1.492102e+001	1.494171e+001
2.911540451186558e-006	1.492315e+001	1.493983e+001
2.927165451186558e-006	1.492541e+001	1.493834e+001
2.934977951186559e-006	1.492658e+001	1.493773e+001
2.942790451186559e-006	1.492778e+001	1.493721e+001
2.950602951186559e-006	1.492900e+001	1.493678e+001
2.958415451186559e-006	1.493025e+001	1.493643e+001
2.966227951186559e-006	1.493151e+001	1.493616e+001
2.974040451186560e-006	1.493279e+001	1.493596e+001
2.981852951186560e-006	1.493408e+001	1.493584e+001
2.989665451186560e-006	1.493539e+001	1.493578e+001
2.997477951186560e-006	1.493671e+001	1.493580e+001
3.005290451186560e-006	1.493804e+001	1.493587e+001
3.013102951186561e-006	1.493937e+001	1.493601e+001
3.020915451186561e-006	1.494072e+001	1.493621e+001
3.028727951186561e-006	1.494206e+001	1.493647e+001
3.036540451186561e-006	1.494341e+001	1.493677e+001
3.044352951186561e-006	1.494476e+001	1.493713e+001
3.052165451186562e-006	1.494612e+001	1.493754e+001
3.059977951186562e-006	1.494746e+001	1.493800e+001
3.067790451186562e-006	1.494881e+001	1.493849e+001
3.075602951186562e-006	1.495015e+001	1.493903e+001
3.083415451186562e-006	1.495149e+001	1.493961e+001
3.091227951186562e-006	1.495282e+001	1.494023e+001
3.099040451186563e-006	1.495415e+001	1.494088e+001
3.106852951186563e-006	1.495546e+001	1.494156e+001
3.114665451186563e-006	1.495677e+001	1.494228e+001
3.122477951186563e-006	1.495806e+001	1.494302e+001
3.138102951186564e-006	1.496062e+001	1.494459e+001
3.153727951186564e-006	1.496313e+001	1.494625e+001
3.169352951186564e-006	1.496557e+001	1.494798e+001
3.184977951186565e-006	1.496796e+001	1.494979e+001
3.200602951186565e-006	1.497028e+001	1.495164e+001
3.208415451186565e-006	1.497141e+001	1.495259e+001
3.216227951186565e-006	1.497253e+001	1.495354e+001
3.224040451186566e-006	1.497363e+001	1.495450e+001
3.231852951186566e-006	1.497470e+001	1.495546e+001
3.239665451186566e-006	1.497576e+001	1.495644e+001
3.247477951186566e-006	1.497680e+001	1.495741e+001
3.255290451186566e-006	1.497783e+001	1.495839e+001
3.263102951186567e-006	1.497883e+001	1.495937e+001
3.270915451186567e-006	1.497981e+001	1.496035e+001
3.278727951186567e-006	1.498077e+001	1.496133e+001
3.286540451186567e-006	1.498171e+001	1.496231e+001
3.294352951186567e-006	1.498263e+001	1.496328e+001
3.302165451186568e-006	1.498353e+001	1.496425e+001
3.309977951186568e-006	1.498441e+001	1.496522e+001
3.317790451186568e-006	1.498526e+001	1.496619e+001
3.325602951186568e-006	1.498610e+001	1.496714e+001
3.333415451186568e-006	1.498692e+001	1.496810e+001
3.341227951186569e-006	1.498771e+001	1.496904e+001
3.349040451186569e-006	1.498849e+001	1.496998e+001
3.356852951186569e-006	1.498925e+001	1.497091e+001
3.364665451186569e-006	1.498998e+001	1.497182e+001
3.372477951186569e-006	1.499070e+001	1.497273e+001
3.380290451186569e-006	1.499139e+001	1.497363e+001
3.388102951186570e-006	1.499207e+001	1.497452e+001
3.395915451186570e-006	1.499272e+001	1.497540e+001
3.411540451186570e-006	1.499397e+001	1.497712e+001
3.427165451186571e-006	1.499514e+001	1.497879e+001
3.442790451186571e-006	1.499624e+001	1.498042e+001
3.458415451186571e-006	1.499726e+001	1.498198e+001
3.481852951186572e-006	1.499866e+001	1.498423e+001
3.505290451186573e-006	1.499991e+001	1.498634e+001
3.528727951186573e-006	1.500100e+001	1.498833e+001
3.552165451186574e-006	1.500196e+001	1.499017e+001
3.575602951186574e-006	1.500279e+001	1.499189e+001
3.599040451186575e-006	1.500349e+001	1.499347e+001
3.622477951186575e-006	1.500408e+001	1.499492e+001
3.644799379758005e-006	1.500453e+001	1.499617e+001
3.667120808329434e-006	1.500490e+001	1.499732e+001
3.689442236900863e-006	1.500521e+001	1.499836e+001
3.711763665472292e-006	1.500544e+001	1.499930e+001
3.734085094043721e-006	1.500560e+001	1.500014e+001
3.756406522615150e-006	1.500569e+001	1.500088e+001
3.778727951186579e-006	1.500570e+001	1.500152e+001
3.802165451186580e-006	1.500567e+001	1.500209e+001
3.825602951186580e-006	1.500561e+001	1.500259e+001
3.849040451186580e-006	1.500551e+001	1.500301e+001
3.872477951186581e-006	1.500538e+001	1.500336e+001
3.895915451186582e-006	1.500521e+001	1.500364e+001
3.919352951186582e-006	1.500502e+001	1.500385e+001
3.942790451186583e-006	1.500479e+001	1.500398e+001
3.950602951186583e-006	1.500471e+001	1.500402e+001
3.958415451186583e-006	1.500463e+001	1.500405e+001
3.966227951186583e-006	1.500455e+001	1.500408e+001
3.974040451186583e-006	1.500447e+001	1.500410e+001
3.981852951186584e-006	1.500439e+001	1.500412e+001
3.989665451186584e-006	1.500431e+001	1.500413e+001
3.997477951186584e-006	1.500423e+001	1.500414e+001
4.005290451186584e-006	1.500414e+001	1.500414e+001
4.013102951186584e-006	1.500406e+001	1.500414e+001
4.020915451186585e-006	1.500397e+001	1.500413e+001
4.028727951186585e-006	1.500388e+001	1.500412e+001
4.036540451186585e-006	1.500380e+001	1.500411e+001
4.044352951186585e-006	1.500371e+001	1.500409e+001
4.052165451186585e-006	1.500362e+001	1.500407e+001
4.059977951186586e-006	1.500354e+001	1.500404e+001
4.067790451186586e-006	1.500345e+001	1.500402e+001
4.075602951186586e-006	1.500336e+001	1.500399e+001
4.083415451186586e-006	1.500328e+001	1.500395e+001
4.091227951186586e-006	1.500319e+001	1.500392e+001
4.099040451186587e-006	1.500310e+001	1.500388e+001
4.106852951186587e-006	1.500302e+001	1.500384e+001
4.114665451186587e-006	1.500293e+001	1.500380e+001
4.122477951186587e-006	1.500285e+001	1.500375e+001
4.130290451186587e-006	1.500276e+001	1.500371e+001
4.138102951186587e-006	1.500268e+001	1.500366e+001
4.153727951186588e-006	1.500252e+001	1.500356e+001
4.169352951186588e-006	1.500236e+001	1.500345e+001
4.184977951186589e-006	1.500220e+001	1.500334e+001
4.200602951186589e-006	1.500204e+001	1.500322e+001
4.216227951186589e-006	1.500190e+001	1.500310e+001
4.231852951186590e-006	1.500175e+001	1.500298e+001
4.247477951186590e-006	1.500161e+001	1.500285e+001
4.255290451186590e-006	1.500154e+001	1.500279e+001
4.263102951186591e-006	1.500148e+001	1.500273e+001
4.270915451186591e-006	1.500141e+001	1.500267e+001
4.278727951186591e-006	1.500135e+001	1.500260e+001
4.286540451186591e-006	1.500129e+001	1.500254e+001
4.294352951186591e-006	1.500122e+001	1.500248e+001
4.302165451186591e-006	1.500116e+001	1.500241e+001
4.309977951186592e-006	1.500110e+001	1.500235e+001
4.317790451186592e-006	1.500105e+001	1.500229e+001
4.325602951186592e-006	1.500099e+001	1.500222e+001
4.333415451186592e-006	1.500094e+001	1.500216e+001
4.341227951186592e-006	1.500088e+001	1.500210e+001
4.349040451186593e-006	1.500083e+001	1.500204e+001
4.356852951186593e-006	1.500078e+001	1.500198e+001
4.364665451186593e-006	1.500073e+001	1.500192e+001
4.372477951186593e-006	1.500068e+001	1.500186e+001
4.380290451186593e-006	1.500063e+001	1.500180e+001
4.388102951186594e-006	1.500059e+001	1.500174e+001
4.395915451186594e-006	1.500054e+001	1.500168e+001
4.403727951186594e-006	1.500050e+001	1.500163e+001
4.411540451186594e-006	1.500046e+001	1.500157e+001
4.427165451186594e-006	1.500038e+001	1.500146e+001
4.442790451186595e-006	1.500030e+001	1.500135e+001
4.458415451186595e-006	1.500023e+001	1.500125e+001
4.474040451186596e-006	1.500017e+001	1.500115e+001
4.497477951186596e-006	1.500008e+001	1.500100e+001
4.520915451186597e-006	1.500000e+001	1.500087e+001
4.544352951186597e-006	1.499993e+001	1.500074e+001
4.567790451186598e-006	1.499987e+001	1.500062e+001
4.591227951186598e-006	1.499982e+001	1.500051e+001
4.612433308329456e-006	1.499978e+001	1.500042e+001
4.633638665472314e-006	1.499974e+001	1.500034e+001
4.654844022615172e-006	1.499971e+001	1.500026e+001
4.676049379758029e-006	1.499969e+001	1.500019e+001
4.697254736900887e-006	1.499967e+001	1.500012e+001
4.718460094043744e-006	1.499965e+001	1.500006e+001
4.739665451186602e-006	1.499964e+001	1.500001e+001
4.763102951186603e-006	1.499964e+001	1.499996e+001
4.786540451186603e-006	1.499963e+001	1.499991e+001
4.809977951186604e-006	1.499963e+001	1.499987e+001
4.833415451186604e-006	1.499964e+001	1.499984e+001
4.856852951186605e-006	1.499964e+001	1.499981e+001
4.880290451186606e-006	1.499965e+001	1.499979e+001
4.903727951186606e-006	1.499966e+001	1.499977e+001
4.919352951186606e-006	1.499967e+001	1.499976e+001
4.934977951186607e-006	1.499968e+001	1.499975e+001
4.950602951186607e-006	1.499969e+001	1.499975e+001
4.958415451186607e-006	1.499969e+001	1.499974e+001
4.966227951186608e-006	1.499970e+001	1.499974e+001
4.974040451186608e-006	1.499970e+001	1.499974e+001
4.981852951186608e-006	1.499971e+001	1.499974e+001
4.989665451186608e-006	1.499971e+001	1.499974e+001
4.997477951186608e-006	1.499972e+001	1.499973e+001
5.005290451186609e-006	1.499972e+001	1.499973e+001
5.013102951186609e-006	1.499973e+001	1.499973e+001
5.020915451186609e-006	1.499973e+001	1.499973e+001
5.028727951186609e-006	1.499974e+001	1.499973e+001
5.036540451186609e-006	1.499975e+001	1.499973e+001
5.044352951186610e-006	1.499975e+001	1.499973e+001
5.052165451186610e-006	1.499976e+001	1.499974e+001
5.059977951186610e-006	1.499976e+001	1.499974e+001
5.067790451186610e-006	1.499977e+001	1.499974e+001
5.075602951186610e-006	1.499977e+001	1.499974e+001
5.083415451186610e-006	1.499978e+001	1.499974e+001
5.091227951186611e-006	1.499978e+001	1.499974e+001
5.099040451186611e-006	1.499979e+001	1.499975e+001
5.106852951186611e-006	1.499980e+001	1.499975e+001
5.114665451186611e-006	1.499980e+001	1.499975e+001
5.122477951186611e-006	1.499981e+001	1.499975e+001
5.130290451186612e-006	1.499981e+001	1.499976e+001
5.138102951186612e-006	1.499982e+001	1.499976e+001
5.145915451186612e-006	1.499982e+001	1.499976e+001
5.161540451186612e-006	1.499983e+001	1.499977e+001
5.177165451186613e-006	1.499984e+001	1.499977e+001
5.192790451186613e-006	1.499986e+001	1.499978e+001
5.208415451186613e-006	1.499986e+001	1.499979e+001
5.231852951186614e-006	1.499988e+001	1.499980e+001
5.255290451186615e-006	1.499989e+001	1.499981e+001
5.270915451186615e-006	1.499990e+001	1.499982e+001
5.286540451186615e-006	1.499991e+001	1.499983e+001
5.302165451186616e-006	1.499992e+001	1.499984e+001
5.317790451186616e-006	1.499993e+001	1.499985e+001
5.325602951186616e-006	1.499993e+001	1.499985e+001
5.333415451186617e-006	1.499993e+001	1.499985e+001
5.341227951186617e-006	1.499994e+001	1.499986e+001
5.349040451186617e-006	1.499994e+001	1.499986e+001
5.356852951186617e-006	1.499994e+001	1.499987e+001
5.364665451186617e-006	1.499995e+001	1.499987e+001
5.372477951186617e-006	1.499995e+001	1.499987e+001
5.380290451186618e-006	1.499995e+001	1.499988e+001
5.388102951186618e-006	1.499996e+001	1.499988e+001
5.395915451186618e-006	1.499996e+001	1.499988e+001
5.403727951186618e-006	1.499996e+001	1.499989e+001
5.419352951186619e-006	1.499997e+001	1.499990e+001
5.434977951186619e-006	1.499997e+001	1.499990e+001
5.450602951186619e-006	1.499998e+001	1.499991e+001
5.466227951186620e-006	1.499998e+001	1.499992e+001
5.489665451186620e-006	1.499999e+001	1.499993e+001
5.513102951186621e-006	1.500000e+001	1.499994e+001
5.536540451186621e-006	1.500000e+001	1.499994e+001
5.559977951186622e-006	1.500000e+001	1.499995e+001
5.582299379758051e-006	1.500001e+001	1.499996e+001
5.604620808329480e-006	1.500001e+001	1.499997e+001
5.626942236900909e-006	1.500001e+001	1.499997e+001
5.649263665472339e-006	1.500002e+001	1.499998e+001
5.671585094043767e-006	1.500002e+001	1.499998e+001
5.693906522615197e-006	1.500002e+001	1.499999e+001
5.716227951186626e-006	1.500002e+001	1.499999e+001
5.740781522615198e-006	1.500002e+001	1.500000e+001
5.765335094043770e-006	1.500002e+001	1.500000e+001
5.789888665472342e-006	1.500002e+001	1.500000e+001
5.814442236900914e-006	1.500002e+001	1.500001e+001
5.838995808329486e-006	1.500002e+001	1.500001e+001
5.863549379758058e-006	1.500002e+001	1.500001e+001
5.888102951186630e-006	1.500002e+001	1.500001e+001
5.911540451186631e-006	1.500002e+001	1.500001e+001
5.934977951186631e-006	1.500002e+001	1.500002e+001
5.950602951186632e-006	1.500002e+001	1.500002e+001
5.966227951186632e-006	1.500002e+001	1.500002e+001
5.981852951186632e-006	1.500002e+001	1.500002e+001
5.997477951186633e-006	1.500002e+001	1.500002e+001
6.005290451186633e-006	1.500002e+001	1.500002e+001
6.013102951186633e-006	1.500002e+001	1.500002e+001
6.020915451186633e-006	1.500002e+001	1.500002e+001
6.028727951186633e-006	1.500002e+001	1.500002e+001
6.036540451186634e-006	1.500002e+001	1.500002e+001
6.042187500000000e-006	1.500002e+001	1.500002e+001
6.050000000000001e-006	1.500002e+001	1.500002e+001
6.050016819608247e-006	1.500000e+001	1.500002e+001
6.050050458824739e-006	1.499994e+001	1.500002e+001
6.050069188644508e-006	1.499989e+001	1.500002e+001
6.050090170688090e-006	1.499982e+001	1.500002e+001
6.050114335897519e-006	1.499971e+001	1.500002e+001
6.050147369084138e-006	1.499953e+001	1.500002e+001
6.050187823832781e-006	1.499926e+001	1.500002e+001
6.050242597539782e-006	1.499882e+001	1.500002e+001
6.050313381089527e-006	1.499817e+001	1.500002e+001
6.050366112998151e-006	1.499762e+001	1.500002e+001
6.050425605733283e-006	1.499694e+001	1.500001e+001
6.050490755137776e-006	1.499613e+001	1.500001e+001
6.050599611162219e-006	1.499468e+001	1.500001e+001
6.050737447579992e-006	1.499269e+001	1.500000e+001
6.050946647491803e-006	1.498942e+001	1.499999e+001
6.051229145727728e-006	1.498462e+001	1.499996e+001
6.051664136719951e-006	1.497646e+001	1.499991e+001
6.052281601476942e-006	1.496347e+001	1.499978e+001
6.053178135833815e-006	1.494195e+001	1.499949e+001
6.054384399013785e-006	1.490853e+001	1.499887e+001
6.056055625901460e-006	1.485484e+001	1.499752e+001
6.058344257806919e-006	1.476967e+001	1.499459e+001
6.061627479291870e-006	1.462902e+001	1.498795e+001
6.066047343188761e-006	1.441294e+001	1.497391e+001
6.072182096249496e-006	1.407363e+001	1.494391e+001
6.079994596249496e-006	1.359071e+001	1.488820e+001
6.087807096249496e-006	1.306195e+001	1.481398e+001
6.092187500000001e-006	1.273974e+001	1.476062e+001
6.100000000000000e-006	1.213272e+001	1.464989e+001
6.100781250000000e-006	1.207941e+001	1.463694e+001
6.102343750000000e-006	1.198044e+001	1.461051e+001
6.105468750000000e-006	1.180479e+001	1.455542e+001
6.111718750000000e-006	1.149453e+001	1.443964e+001
6.117790461394620e-006	1.122230e+001	1.432100e+001
6.125602961394620e-006	1.089420e+001	1.416021e+001
6.133415461394621e-006	1.057514e+001	1.399190e+001
6.141227961394621e-006	1.026090e+001	1.381630e+001
6.156852961394621e-006	9.641850e+000	1.344539e+001
6.172477961394621e-006	9.035031e+000	1.305129e+001
6.188102961394622e-006	8.441634e+000	1.263744e+001
6.203727961394622e-006	7.862907e+000	1.220708e+001
6.219352961394623e-006	7.299951e+000	1.176327e+001
6.234977961394623e-006	6.753717e+000	1.130884e+001
6.242790461394623e-006	6.487129e+000	1.107848e+001
6.250602961394623e-006	6.225014e+000	1.084645e+001
6.258415461394624e-006	5.967451e+000	1.061306e+001
6.266227961394624e-006	5.714514e+000	1.037859e+001
6.274040461394624e-006	5.466265e+000	1.014333e+001
6.281852961394624e-006	5.222764e+000	9.907547e+000
6.289665461394624e-006	4.984057e+000	9.671504e+000
6.297477961394624e-006	4.750191e+000	9.435450e+000
6.305290461394625e-006	4.521199e+000	9.199621e+000
6.313102961394625e-006	4.297112e+000	8.964251e+000
6.320915461394625e-006	4.077954e+000	8.729555e+000
6.328727961394625e-006	3.863743e+000	8.495744e+000
6.336540461394625e-006	3.654489e+000	8.263018e+000
6.344352961394626e-006	3.450201e+000	8.031567e+000
6.352165461394626e-006	3.250878e+000	7.801572e+000
6.359977961394626e-006	3.056517e+000	7.573207e+000
6.367790461394626e-006	2.867109e+000	7.346634e+000
6.375602961394626e-006	2.682641e+000	7.122008e+000
6.383415461394627e-006	2.503094e+000	6.899477e+000
6.391227961394627e-006	2.328448e+000	6.679178e+000
6.399040461394627e-006	2.158674e+000	6.461241e+000
6.406852961394627e-006	1.993744e+000	6.245790e+000
6.414665461394627e-006	1.833624e+000	6.032940e+000
6.422477961394628e-006	1.678277e+000	5.822797e+000
6.438102961394628e-006	1.381736e+000	5.411031e+000
6.453727961394628e-006	1.103760e+000	5.011213e+000
6.469352961394629e-006	8.439475e-001	4.623958e+000
6.477165461394629e-006	7.207147e-001	4.435206e+000
6.484977961394629e-006	6.018535e-001	4.249781e+000
6.492790461394629e-006	4.873030e-001	4.067732e+000
6.500602961394629e-006	3.770009e-001	3.889104e+000
6.508415461394630e-006	2.708826e-001	3.713936e+000
6.516227961394630e-006	1.688826e-001	3.542261e+000
6.524040461394630e-006	7.093336e-002	3.374110e+000
