time	V(n003)	V(n006)
6.672593689663064e-006	-6.287081e-001	2.323635e+000
6.680406189663064e-006	-6.602804e-001	2.220486e+000
6.688218689663064e-006	-6.899391e-001	2.119858e+000
6.696031189663065e-006	-7.177408e-001	2.021728e+000
6.703843689663065e-006	-7.437413e-001	1.926074e+000
6.711656189663065e-006	-7.679955e-001	1.832871e+000
6.719468689663065e-006	-7.905575e-001	1.742093e+000
6.735093689663065e-006	-8.308164e-001	1.567708e+000
6.750718689663066e-006	-8.649330e-001	1.402696e+000
6.766343689663066e-006	-8.933077e-001	1.246823e+000
6.781968689663067e-006	-9.163268e-001	1.099845e+000
6.805406189663067e-006	-9.416226e-001	8.954936e-001
6.821031189663068e-006	-9.528468e-001	7.696199e-001
6.836656189663068e-006	-9.599530e-001	6.517196e-001
6.852281189663068e-006	-9.632623e-001	5.415183e-001
6.867906189663069e-006	-9.630814e-001	4.387389e-001
6.883531189663069e-006	-9.597033e-001	3.431028e-001
6.891343689663069e-006	-9.569031e-001	2.978761e-001
6.899156189663069e-006	-9.534071e-001	2.543305e-001
6.906968689663070e-006	-9.492481e-001	2.124313e-001
6.914781189663070e-006	-9.444580e-001	1.721437e-001
6.922593689663070e-006	-9.390680e-001	1.334331e-001
6.930406189663070e-006	-9.331081e-001	9.626492e-002
6.938218689663070e-006	-9.266080e-001	6.060494e-002
6.946031189663071e-006	-9.195962e-001	2.641901e-002
6.953843689663071e-006	-9.121007e-001	-6.326809e-003
6.961656189663071e-006	-9.041485e-001	-3.766622e-002
6.969468689663071e-006	-8.957660e-001	-6.763268e-002
6.977281189663071e-006	-8.869786e-001	-9.625941e-002
6.985093689663072e-006	-8.778113e-001	-1.235793e-001
6.992906189663072e-006	-8.682880e-001	-1.496250e-001
7.000718689663072e-006	-8.584322e-001	-1.744288e-001
7.008531189663072e-006	-8.482664e-001	-1.980228e-001
7.016343689663072e-006	-8.378125e-001	-2.204385e-001
7.031968689663073e-006	-8.161250e-001	-2.618601e-001
7.047593689663073e-006	-7.935314e-001	-2.989397e-001
7.063218689663073e-006	-7.701830e-001	-3.319172e-001
7.078843689663074e-006	-7.462208e-001	-3.610260e-001
7.102281189663074e-006	-7.094113e-001	-3.979301e-001
7.117906189663075e-006	-6.844687e-001	-4.183450e-001
7.133531189663075e-006	-6.593319e-001	-4.356550e-001
7.149156189663076e-006	-6.341007e-001	-4.500623e-001
7.164781189663076e-006	-6.088673e-001	-4.617621e-001
7.172593689663076e-006	-5.962764e-001	-4.666555e-001
7.180406189663076e-006	-5.837160e-001	-4.709418e-001
7.188218689663076e-006	-5.711956e-001	-4.746434e-001
7.196031189663077e-006	-5.587240e-001	-4.777821e-001
7.203843689663077e-006	-5.463098e-001	-4.803793e-001
7.211656189663077e-006	-5.339611e-001	-4.824560e-001
7.219468689663077e-006	-5.216856e-001	-4.840326e-001
7.227281189663077e-006	-5.094907e-001	-4.851292e-001
7.235093689663078e-006	-4.973834e-001	-4.857655e-001
7.242906189663078e-006	-4.853701e-001	-4.859605e-001
7.250718689663078e-006	-4.734572e-001	-4.857329e-001
7.258531189663078e-006	-4.616504e-001	-4.851012e-001
7.266343689663078e-006	-4.499553e-001	-4.840830e-001
7.274156189663079e-006	-4.383771e-001	-4.826958e-001
7.281968689663079e-006	-4.269207e-001	-4.809566e-001
7.289781189663079e-006	-4.155905e-001	-4.788818e-001
7.297593689663079e-006	-4.043909e-001	-4.764877e-001
7.305406189663079e-006	-3.933258e-001	-4.737899e-001
7.313218689663080e-006	-3.823989e-001	-4.708038e-001
7.321031189663080e-006	-3.716136e-001	-4.675441e-001
7.328843689663080e-006	-3.609730e-001	-4.640254e-001
7.336656189663080e-006	-3.504800e-001	-4.602618e-001
7.344468689663080e-006	-3.401372e-001	-4.562669e-001
7.352281189663080e-006	-3.299471e-001	-4.520541e-001
7.360093689663081e-006	-3.199117e-001	-4.476362e-001
7.367906189663081e-006	-3.100331e-001	-4.430259e-001
7.375718689663081e-006	-3.003128e-001	-4.382352e-001
7.383531189663081e-006	-2.907525e-001	-4.332760e-001
7.399156189663082e-006	-2.721167e-001	-4.228973e-001
7.414781189663082e-006	-2.541337e-001	-4.119772e-001
7.430406189663082e-006	-2.368090e-001	-4.005974e-001
7.446031189663083e-006	-2.201451e-001	-3.888343e-001
7.461656189663083e-006	-2.041424e-001	-3.767593e-001
7.469468689663083e-006	-1.963884e-001	-3.706257e-001
7.477281189663084e-006	-1.887987e-001	-3.644387e-001
7.485093689663084e-006	-1.813729e-001	-3.582059e-001
7.492906189663084e-006	-1.741102e-001	-3.519343e-001
7.500718689663084e-006	-1.670099e-001	-3.456312e-001
7.508531189663084e-006	-1.600710e-001	-3.393031e-001
7.516343689663084e-006	-1.532926e-001	-3.329567e-001
7.524156189663085e-006	-1.466735e-001	-3.265979e-001
7.531968689663085e-006	-1.402126e-001	-3.202329e-001
7.539781189663085e-006	-1.339086e-001	-3.138673e-001
7.547593689663085e-006	-1.277602e-001	-3.075065e-001
7.555406189663085e-006	-1.217660e-001	-3.011558e-001
7.563218689663086e-006	-1.159245e-001	-2.948201e-001
7.571031189663086e-006	-1.102341e-001	-2.885042e-001
7.578843689663086e-006	-1.046932e-001	-2.822126e-001
7.586656189663086e-006	-9.930009e-002	-2.759497e-001
7.594468689663086e-006	-9.405313e-002	-2.697196e-001
7.602281189663087e-006	-8.895051e-002	-2.635262e-001
7.610093689663087e-006	-8.399038e-002	-2.573731e-001
7.617906189663087e-006	-7.917088e-002	-2.512639e-001
7.625718689663087e-006	-7.449012e-002	-2.452020e-001
7.633531189663086e-006	-6.994613e-002	-2.391904e-001
7.641343689663086e-006	-6.553694e-002	-2.332322e-001
7.649156189663085e-006	-6.126053e-002	-2.273301e-001
7.656968689663084e-006	-5.711488e-002	-2.214868e-001
7.664781189663084e-006	-5.309793e-002	-2.157048e-001
7.672593689663083e-006	-4.920758e-002	-2.099862e-001
7.688218689663082e-006	-4.179829e-002	-1.987482e-001
7.703843689663081e-006	-3.487002e-002	-1.877884e-001
7.719468689663079e-006	-2.840561e-002	-1.771200e-001
7.735093689663078e-006	-2.238777e-002	-1.667541e-001
7.750718689663077e-006	-1.679919e-002	-1.567000e-001
7.758531189663076e-006	-1.416046e-002	-1.517923e-001
7.766343689663075e-006	-1.162255e-002	-1.469652e-001
7.774156189663075e-006	-9.183323e-003	-1.422194e-001
7.781968689663074e-006	-6.840630e-003	-1.375554e-001
7.789781189663073e-006	-4.592338e-003	-1.329737e-001
7.797593689663073e-006	-2.436324e-003	-1.284747e-001
7.805406189663072e-006	-3.704780e-004	-1.240587e-001
7.813218689663071e-006	1.607298e-003	-1.197259e-001
7.821031189663071e-006	3.499085e-003	-1.154765e-001
7.828843689663070e-006	5.306951e-003	-1.113104e-001
7.836656189663069e-006	7.032945e-003	-1.072277e-001
7.844468689663069e-006	8.679099e-003	-1.032283e-001
7.852281189663068e-006	1.024743e-002	-9.931202e-002
7.860093689663067e-006	1.173992e-002	-9.547866e-002
7.867906189663067e-006	1.315855e-002	-9.172793e-002
7.875718689663066e-006	1.450527e-002	-8.805950e-002
7.883531189663065e-006	1.578201e-002	-8.447297e-002
7.891343689663065e-006	1.699068e-002	-8.096790e-002
7.899156189663064e-006	1.813315e-002	-7.754377e-002
7.906968689663063e-006	1.921128e-002	-7.420006e-002
7.914781189663063e-006	2.022692e-002	-7.093617e-002
7.930406189663061e-006	2.207789e-002	-6.464527e-002
7.946031189663060e-006	2.370023e-002	-5.866554e-002
7.961656189663059e-006	2.510766e-002	-5.299086e-002
7.977281189663058e-006	2.631349e-002	-4.761463e-002
7.992906189663056e-006	2.733158e-002	-4.252815e-002
8.000000000000000e-006	-1.#IND00e+000	-1.#IND00e+000
