time	V(n003)	V(n006)
1.129854961402171e-006	5.487502e+000	2.380883e+000
1.145479961402171e-006	6.103749e+000	2.860873e+000
1.161104961402171e-006	6.713241e+000	3.359519e+000
1.176729961402170e-006	7.313701e+000	3.873092e+000
1.184542461402170e-006	7.609893e+000	4.134370e+000
1.192354961402170e-006	7.903071e+000	4.398080e+000
1.200167461402170e-006	8.193012e+000	4.663817e+000
1.207979961402170e-006	8.479504e+000	4.931192e+000
1.215792461402170e-006	8.762344e+000	5.199825e+000
1.223604961402170e-006	9.041349e+000	5.469354e+000
1.231417461402170e-006	9.316340e+000	5.739425e+000
1.239229961402170e-006	9.587155e+000	6.009703e+000
1.247042461402170e-006	9.853642e+000	6.279863e+000
1.254854961402170e-006	1.011566e+001	6.549592e+000
1.262667461402170e-006	1.037307e+001	6.818592e+000
1.270479961402170e-006	1.062576e+001	7.086577e+000
1.278292461402170e-006	1.087362e+001	7.353272e+000
1.286104961402170e-006	1.111655e+001	7.618417e+000
1.293917461402170e-006	1.135446e+001	7.881762e+000
1.301729961402170e-006	1.158726e+001	8.143068e+000
1.309542461402170e-006	1.181489e+001	8.402111e+000
1.317354961402170e-006	1.203729e+001	8.658676e+000
1.325167461402170e-006	1.225439e+001	8.912561e+000
1.332979961402170e-006	1.246615e+001	9.163574e+000
1.340792461402170e-006	1.267255e+001	9.411533e+000
1.348604961402170e-006	1.287353e+001	9.656271e+000
1.356417461402170e-006	1.306909e+001	9.897624e+000
1.372042461402170e-006	1.344387e+001	1.036960e+001
1.387667461402170e-006	1.379685e+001	1.082637e+001
1.403292461402170e-006	1.412809e+001	1.126703e+001
1.418917461402170e-006	1.443776e+001	1.169079e+001
1.434542461402170e-006	1.472608e+001	1.209701e+001
1.457979961402170e-006	1.511930e+001	1.267239e+001
1.473604961402170e-006	1.535586e+001	1.303280e+001
1.489229961402170e-006	1.557251e+001	1.337441e+001
1.504854961402170e-006	1.576981e+001	1.369710e+001
1.512667461402170e-006	1.586138e+001	1.385133e+001
1.520479961402170e-006	1.594833e+001	1.400084e+001
1.528292461402170e-006	1.603075e+001	1.414563e+001
1.536104961402169e-006	1.610871e+001	1.428572e+001
1.543917461402169e-006	1.618231e+001	1.442112e+001
1.551729961402169e-006	1.625162e+001	1.455187e+001
1.559542461402169e-006	1.631673e+001	1.467799e+001
1.567354961402169e-006	1.637774e+001	1.479952e+001
1.575167461402169e-006	1.643473e+001	1.491650e+001
1.582979961402169e-006	1.648779e+001	1.502896e+001
1.590792461402169e-006	1.653703e+001	1.513697e+001
1.598604961402169e-006	1.658252e+001	1.524056e+001
1.606417461402169e-006	1.662437e+001	1.533978e+001
1.614229961402169e-006	1.666266e+001	1.543470e+001
1.622042461402169e-006	1.669751e+001	1.552537e+001
1.637667461402169e-006	1.675720e+001	1.569422e+001
1.653292461402169e-006	1.680422e+001	1.584683e+001
1.668917461402169e-006	1.683933e+001	1.598378e+001
1.684542461402169e-006	1.686328e+001	1.610563e+001
1.700167461402169e-006	1.687682e+001	1.621299e+001
1.723604961402169e-006	1.687925e+001	1.634824e+001
1.747042461402169e-006	1.686238e+001	1.645449e+001
1.762667461402169e-006	1.684159e+001	1.651030e+001
1.778292461402169e-006	1.681395e+001	1.655486e+001
1.793917461402169e-006	1.678011e+001	1.658885e+001
1.801729961402169e-006	1.676107e+001	1.660208e+001
1.809542461402169e-006	1.674072e+001	1.661291e+001
1.817354961402169e-006	1.671912e+001	1.662143e+001
1.825167461402169e-006	1.669637e+001	1.662772e+001
1.832979961402169e-006	1.667253e+001	1.663185e+001
1.840792461402169e-006	1.664767e+001	1.663390e+001
1.848604961402169e-006	1.662185e+001	1.663397e+001
1.856417461402169e-006	1.659516e+001	1.663211e+001
1.864229961402169e-006	1.656764e+001	1.662842e+001
1.872042461402169e-006	1.653938e+001	1.662297e+001
1.879854961402169e-006	1.651043e+001	1.661583e+001
1.887667461402169e-006	1.648085e+001	1.660708e+001
1.895479961402168e-006	1.645070e+001	1.659679e+001
1.903292461402168e-006	1.642003e+001	1.658504e+001
1.911104961402169e-006	1.638892e+001	1.657189e+001
1.918917461402169e-006	1.635740e+001	1.655742e+001
1.926729961402169e-006	1.632553e+001	1.654170e+001
1.934542461402169e-006	1.629337e+001	1.652479e+001
1.942354961402169e-006	1.626096e+001	1.650676e+001
1.950167461402170e-006	1.622835e+001	1.648768e+001
1.957979961402170e-006	1.619558e+001	1.646760e+001
1.965792461402170e-006	1.616271e+001	1.644660e+001
1.981417461402170e-006	1.609680e+001	1.640206e+001
1.997042461402171e-006	1.603095e+001	1.635452e+001
2.012667461402171e-006	1.596545e+001	1.630443e+001
2.028292461402171e-006	1.590058e+001	1.625223e+001
2.043917461402172e-006	1.583659e+001	1.619831e+001
2.059542461402172e-006	1.577369e+001	1.614305e+001
2.067354961402172e-006	1.574272e+001	1.611503e+001
2.075167461402173e-006	1.571210e+001	1.608681e+001
2.082979961402173e-006	1.568186e+001	1.605843e+001
2.090792461402173e-006	1.565200e+001	1.602992e+001
2.098604961402173e-006	1.562256e+001	1.600134e+001
2.106417461402173e-006	1.559355e+001	1.597270e+001
2.114229961402174e-006	1.556499e+001	1.594406e+001
2.122042461402174e-006	1.553689e+001	1.591544e+001
2.129854961402174e-006	1.550927e+001	1.588687e+001
2.137667461402174e-006	1.548214e+001	1.585839e+001
2.145479961402174e-006	1.545551e+001	1.583003e+001
2.153292461402175e-006	1.542940e+001	1.580181e+001
2.161104961402175e-006	1.540382e+001	1.577377e+001
2.168917461402175e-006	1.537877e+001	1.574592e+001
2.176729961402175e-006	1.535426e+001	1.571830e+001
2.184542461402175e-006	1.533031e+001	1.569092e+001
2.192354961402175e-006	1.530691e+001	1.566382e+001
2.200167461402176e-006	1.528407e+001	1.563700e+001
2.207979961402176e-006	1.526180e+001	1.561049e+001
2.215792461402176e-006	1.524010e+001	1.558432e+001
2.223604961402176e-006	1.521898e+001	1.555849e+001
2.231417461402176e-006	1.519843e+001	1.553302e+001
2.247042461402177e-006	1.515906e+001	1.548324e+001
2.262667461402177e-006	1.512200e+001	1.543509e+001
2.278292461402178e-006	1.508725e+001	1.538865e+001
2.293917461402178e-006	1.505478e+001	1.534402e+001
2.309542461402178e-006	1.502456e+001	1.530126e+001
2.332979961402179e-006	1.498339e+001	1.524073e+001
2.348604961402179e-006	1.495865e+001	1.520283e+001
2.364229961402180e-006	1.493600e+001	1.516693e+001
2.379854961402180e-006	1.491540e+001	1.513304e+001
2.387667461402180e-006	1.490585e+001	1.511685e+001
2.395479961402180e-006	1.489678e+001	1.510116e+001
2.403292461402181e-006	1.488819e+001	1.508596e+001
2.411104961402181e-006	1.488007e+001	1.507127e+001
2.418917461402181e-006	1.487241e+001	1.505707e+001
2.426729961402181e-006	1.486520e+001	1.504336e+001
2.434542461402181e-006	1.485843e+001	1.503014e+001
2.442354961402182e-006	1.485210e+001	1.501741e+001
2.450167461402182e-006	1.484619e+001	1.500516e+001
2.457979961402182e-006	1.484069e+001	1.499339e+001
2.465792461402182e-006	1.483559e+001	1.498208e+001
2.473604961402182e-006	1.483089e+001	1.497125e+001
2.481417461402183e-006	1.482657e+001	1.496087e+001
2.489229961402183e-006	1.482262e+001	1.495095e+001
2.504854961402183e-006	1.481581e+001	1.493244e+001
2.520479961402183e-006	1.481037e+001	1.491568e+001
2.536104961402184e-006	1.480622e+001	1.490059e+001
2.551729961402184e-006	1.480328e+001	1.488713e+001
2.575167461402185e-006	1.480097e+001	1.486984e+001
2.598604961402185e-006	1.480093e+001	1.485583e+001
2.614229961402186e-006	1.480204e+001	1.484820e+001
2.629854961402186e-006	1.480398e+001	1.484185e+001
2.645479961402187e-006	1.480666e+001	1.483672e+001
2.661104961402187e-006	1.481003e+001	1.483274e+001
2.668917461402187e-006	1.481194e+001	1.483116e+001
2.676729961402187e-006	1.481400e+001	1.482983e+001
2.684542461402187e-006	1.481620e+001	1.482876e+001
2.692354961402188e-006	1.481853e+001	1.482793e+001
2.700167461402188e-006	1.482098e+001	1.482734e+001
2.707979961402188e-006	1.482354e+001	1.482697e+001
2.715792461402188e-006	1.482620e+001	1.482681e+001
2.723604961402188e-006	1.482897e+001	1.482687e+001
2.731417461402189e-006	1.483182e+001	1.482713e+001
2.739229961402189e-006	1.483477e+001	1.482758e+001
2.747042461402189e-006	1.483778e+001	1.482821e+001
2.754854961402189e-006	1.484087e+001	1.482902e+001
2.762667461402189e-006	1.484403e+001	1.483000e+001
2.770479961402190e-006	1.484724e+001	1.483113e+001
2.778292461402190e-006	1.485050e+001	1.483243e+001
2.786104961402190e-006	1.485382e+001	1.483386e+001
2.793917461402190e-006	1.485717e+001	1.483544e+001
2.801729961402190e-006	1.486056e+001	1.483714e+001
2.809542461402190e-006	1.486397e+001	1.483897e+001
2.817354961402191e-006	1.486742e+001	1.484092e+001
2.825167461402191e-006	1.487088e+001	1.484297e+001
2.832979961402191e-006	1.487435e+001	1.484513e+001
2.840792461402191e-006	1.487784e+001	1.484739e+001
2.856417461402192e-006	1.488483e+001	1.485216e+001
2.872042461402192e-006	1.489180e+001	1.485724e+001
2.887667461402192e-006	1.489874e+001	1.486259e+001
2.903292461402193e-006	1.490560e+001	1.486815e+001
2.918917461402193e-006	1.491236e+001	1.487389e+001
2.934542461402194e-006	1.491901e+001	1.487976e+001
2.942354961402194e-006	1.492228e+001	1.488274e+001
2.950167461402194e-006	1.492551e+001	1.488574e+001
2.957979961402194e-006	1.492871e+001	1.488875e+001
2.965792461402194e-006	1.493186e+001	1.489177e+001
2.973604961402194e-006	1.493496e+001	1.489480e+001
2.981417461402195e-006	1.493802e+001	1.489784e+001
2.989229961402195e-006	1.494104e+001	1.490087e+001
2.997042461402195e-006	1.494400e+001	1.490391e+001
3.004854961402195e-006	1.494691e+001	1.490693e+001
3.012667461402195e-006	1.494977e+001	1.490995e+001
3.020479961402196e-006	1.495257e+001	1.491295e+001
3.028292461402196e-006	1.495533e+001	1.491593e+001
3.036104961402196e-006	1.495802e+001	1.491890e+001
3.043917461402196e-006	1.496066e+001	1.492184e+001
3.051729961402196e-006	1.496324e+001	1.492476e+001
3.059542461402197e-006	1.496576e+001	1.492766e+001
3.067354961402197e-006	1.496822e+001	1.493052e+001
3.075167461402197e-006	1.497062e+001	1.493335e+001
3.082979961402197e-006	1.497296e+001	1.493615e+001
3.090792461402197e-006	1.497524e+001	1.493891e+001
3.098604961402198e-006	1.497746e+001	1.494164e+001
3.106417461402198e-006	1.497962e+001	1.494433e+001
3.122042461402198e-006	1.498376e+001	1.494958e+001
3.137667461402198e-006	1.498765e+001	1.495465e+001
3.153292461402199e-006	1.499129e+001	1.495955e+001
3.168917461402199e-006	1.499470e+001	1.496424e+001
3.192354961402200e-006	1.499936e+001	1.497092e+001
3.215792461402200e-006	1.500350e+001	1.497713e+001
3.239229961402201e-006	1.500713e+001	1.498287e+001
3.254854961402201e-006	1.500928e+001	1.498643e+001
3.270479961402202e-006	1.501122e+001	1.498978e+001
3.286104961402202e-006	1.501296e+001	1.499291e+001
3.301729961402202e-006	1.501451e+001	1.499584e+001
3.317354961402203e-006	1.501587e+001	1.499856e+001
3.332979961402203e-006	1.501705e+001	1.500107e+001
3.348604961402204e-006	1.501807e+001	1.500339e+001
3.364229961402204e-006	1.501892e+001	1.500551e+001
3.387667461402205e-006	1.501991e+001	1.500834e+001
3.411104961402205e-006	1.502059e+001	1.501076e+001
3.434542461402206e-006	1.502099e+001	1.501280e+001
3.457979961402206e-006	1.502112e+001	1.501448e+001
3.481417461402207e-006	1.502103e+001	1.501582e+001
3.497042461402207e-006	1.502086e+001	1.501654e+001
3.512667461402208e-006	1.502060e+001	1.501713e+001
3.528292461402208e-006	1.502027e+001	1.501759e+001
3.536104961402208e-006	1.502007e+001	1.501778e+001
3.543917461402208e-006	1.501987e+001	1.501794e+001
3.551729961402209e-006	1.501964e+001	1.501807e+001
3.559542461402209e-006	1.501941e+001	1.501818e+001
3.567354961402209e-006	1.501915e+001	1.501826e+001
3.575167461402209e-006	1.501889e+001	1.501831e+001
3.582979961402209e-006	1.501862e+001	1.501835e+001
3.590792461402209e-006	1.501833e+001	1.501835e+001
3.598604961402210e-006	1.501803e+001	1.501834e+001
3.606417461402210e-006	1.501773e+001	1.501831e+001
3.614229961402210e-006	1.501742e+001	1.501826e+001
3.622042461402210e-006	1.501709e+001	1.501818e+001
3.629854961402210e-006	1.501676e+001	1.501809e+001
3.637667461402211e-006	1.501643e+001	1.501798e+001
3.645479961402211e-006	1.501608e+001	1.501786e+001
3.653292461402211e-006	1.501574e+001	1.501771e+001
3.661104961402211e-006	1.501538e+001	1.501756e+001
3.668917461402211e-006	1.501503e+001	1.501739e+001
3.676729961402212e-006	1.501467e+001	1.501720e+001
3.684542461402212e-006	1.501431e+001	1.501700e+001
3.692354961402212e-006	1.501394e+001	1.501679e+001
3.700167461402212e-006	1.501357e+001	1.501657e+001
3.707979961402212e-006	1.501320e+001	1.501634e+001
3.723604961402213e-006	1.501246e+001	1.501585e+001
3.739229961402213e-006	1.501172e+001	1.501532e+001
3.754854961402213e-006	1.501099e+001	1.501476e+001
3.770479961402214e-006	1.501026e+001	1.501418e+001
3.786104961402214e-006	1.500954e+001	1.501358e+001
3.801729961402215e-006	1.500883e+001	1.501296e+001
3.809542461402215e-006	1.500848e+001	1.501265e+001
3.817354961402215e-006	1.500813e+001	1.501233e+001
3.825167461402215e-006	1.500779e+001	1.501201e+001
3.832979961402215e-006	1.500745e+001	1.501169e+001
3.840792461402216e-006	1.500712e+001	1.501137e+001
3.848604961402216e-006	1.500679e+001	1.501105e+001
3.856417461402216e-006	1.500647e+001	1.501073e+001
3.864229961402216e-006	1.500615e+001	1.501041e+001
3.872042461402216e-006	1.500584e+001	1.501009e+001
3.879854961402217e-006	1.500553e+001	1.500977e+001
3.887667461402217e-006	1.500523e+001	1.500945e+001
3.895479961402217e-006	1.500494e+001	1.500913e+001
3.903292461402217e-006	1.500465e+001	1.500881e+001
3.911104961402217e-006	1.500436e+001	1.500850e+001
3.918917461402217e-006	1.500409e+001	1.500819e+001
3.926729961402218e-006	1.500381e+001	1.500788e+001
3.934542461402218e-006	1.500355e+001	1.500757e+001
3.942354961402218e-006	1.500329e+001	1.500727e+001
3.950167461402218e-006	1.500304e+001	1.500697e+001
3.957979961402218e-006	1.500279e+001	1.500668e+001
3.965792461402219e-006	1.500255e+001	1.500639e+001
3.973604961402219e-006	1.500232e+001	1.500610e+001
3.989229961402219e-006	1.500187e+001	1.500554e+001
4.004854961402220e-006	1.500145e+001	1.500499e+001
4.020479961402220e-006	1.500105e+001	1.500447e+001
4.036104961402220e-006	1.500068e+001	1.500396e+001
4.051729961402221e-006	1.500034e+001	1.500348e+001
4.075167461402221e-006	1.499987e+001	1.500279e+001
4.098604961402222e-006	1.499946e+001	1.500215e+001
4.122042461402222e-006	1.499909e+001	1.500157e+001
4.145479961402223e-006	1.499878e+001	1.500103e+001
4.168917461402224e-006	1.499852e+001	1.500055e+001
4.189006747116509e-006	1.499833e+001	1.500017e+001
4.209096032830796e-006	1.499817e+001	1.499983e+001
4.229185318545082e-006	1.499804e+001	1.499953e+001
4.249274604259368e-006	1.499793e+001	1.499925e+001
4.269363889973654e-006	1.499785e+001	1.499901e+001
4.289453175687941e-006	1.499780e+001	1.499880e+001
4.309542461402227e-006	1.499777e+001	1.499862e+001
4.332979961402228e-006	1.499776e+001	1.499845e+001
4.356417461402228e-006	1.499777e+001	1.499831e+001
4.372042461402228e-006	1.499779e+001	1.499824e+001
4.387667461402229e-006	1.499782e+001	1.499818e+001
4.403292461402229e-006	1.499786e+001	1.499813e+001
4.411104961402229e-006	1.499788e+001	1.499811e+001
4.418917461402230e-006	1.499790e+001	1.499809e+001
4.426729961402230e-006	1.499793e+001	1.499808e+001
4.434542461402230e-006	1.499795e+001	1.499807e+001
4.442354961402230e-006	1.499798e+001	1.499806e+001
4.450167461402230e-006	1.499801e+001	1.499806e+001
4.457979961402231e-006	1.499804e+001	1.499806e+001
4.465792461402231e-006	1.499807e+001	1.499805e+001
4.473604961402231e-006	1.499810e+001	1.499806e+001
4.481417461402231e-006	1.499813e+001	1.499806e+001
4.489229961402231e-006	1.499816e+001	1.499807e+001
4.497042461402232e-006	1.499820e+001	1.499808e+001
4.504854961402232e-006	1.499823e+001	1.499809e+001
4.512667461402232e-006	1.499827e+001	1.499810e+001
4.520479961402232e-006	1.499831e+001	1.499811e+001
4.528292461402232e-006	1.499834e+001	1.499813e+001
4.536104961402232e-006	1.499838e+001	1.499814e+001
4.543917461402233e-006	1.499842e+001	1.499816e+001
4.551729961402233e-006	1.499846e+001	1.499818e+001
4.559542461402233e-006	1.499850e+001	1.499821e+001
4.567354961402233e-006	1.499853e+001	1.499823e+001
4.575167461402233e-006	1.499857e+001	1.499825e+001
4.582979961402234e-006	1.499861e+001	1.499828e+001
4.598604961402234e-006	1.499869e+001	1.499833e+001
4.614229961402234e-006	1.499877e+001	1.499839e+001
4.629854961402235e-006	1.499885e+001	1.499844e+001
4.645479961402235e-006	1.499893e+001	1.499851e+001
4.661104961402235e-006	1.499900e+001	1.499857e+001
4.676729961402236e-006	1.499908e+001	1.499864e+001
4.692354961402236e-006	1.499915e+001	1.499870e+001
4.707979961402237e-006	1.499922e+001	1.499877e+001
4.723604961402237e-006	1.499929e+001	1.499884e+001
4.731417461402237e-006	1.499932e+001	1.499887e+001
4.739229961402237e-006	1.499936e+001	1.499891e+001
4.747042461402238e-006	1.499939e+001	1.499894e+001
4.754854961402238e-006	1.499942e+001	1.499898e+001
4.762667461402238e-006	1.499946e+001	1.499901e+001
4.770479961402238e-006	1.499949e+001	1.499904e+001
4.778292461402238e-006	1.499952e+001	1.499908e+001
4.786104961402239e-006	1.499955e+001	1.499911e+001
4.793917461402239e-006	1.499958e+001	1.499914e+001
4.801729961402239e-006	1.499960e+001	1.499918e+001
4.809542461402239e-006	1.499963e+001	1.499921e+001
4.817354961402239e-006	1.499966e+001	1.499924e+001
4.825167461402239e-006	1.499969e+001	1.499927e+001
4.832979961402240e-006	1.499971e+001	1.499930e+001
4.840792461402240e-006	1.499974e+001	1.499933e+001
4.848604961402240e-006	1.499976e+001	1.499936e+001
4.864229961402240e-006	1.499981e+001	1.499942e+001
4.879854961402241e-006	1.499985e+001	1.499948e+001
4.895479961402241e-006	1.499990e+001	1.499954e+001
4.911104961402242e-006	1.499993e+001	1.499959e+001
4.934542461402242e-006	1.499999e+001	1.499966e+001
4.957979961402243e-006	1.500003e+001	1.499973e+001
4.981417461402243e-006	1.500008e+001	1.499980e+001
5.004854961402244e-006	1.500011e+001	1.499986e+001
5.028292461402244e-006	1.500014e+001	1.499991e+001
5.048381747116530e-006	1.500016e+001	1.499996e+001
5.068471032830817e-006	1.500018e+001	1.499999e+001
5.088560318545103e-006	1.500020e+001	1.500003e+001
5.108649604259389e-006	1.500021e+001	1.500006e+001
5.128738889973675e-006	1.500022e+001	1.500009e+001
5.148828175687962e-006	1.500023e+001	1.500011e+001
5.168917461402248e-006	1.500023e+001	1.500013e+001
5.192354961402248e-006	1.500024e+001	1.500015e+001
5.215792461402249e-006	1.500024e+001	1.500017e+001
5.239229961402250e-006	1.500023e+001	1.500018e+001
5.254854961402250e-006	1.500023e+001	1.500019e+001
5.270479961402250e-006	1.500023e+001	1.500020e+001
5.286104961402251e-006	1.500022e+001	1.500020e+001
5.293917461402251e-006	1.500022e+001	1.500020e+001
5.301729961402251e-006	1.500022e+001	1.500020e+001
5.309542461402251e-006	1.500022e+001	1.500021e+001
5.317354961402251e-006	1.500021e+001	1.500021e+001
5.325167461402252e-006	1.500021e+001	1.500021e+001
5.332979961402252e-006	1.500021e+001	1.500021e+001
5.340792461402252e-006	1.500020e+001	1.500021e+001
5.348604961402252e-006	1.500020e+001	1.500021e+001
5.356417461402252e-006	1.500020e+001	1.500021e+001
5.364229961402253e-006	1.500019e+001	1.500021e+001
5.372042461402253e-006	1.500019e+001	1.500020e+001
5.379854961402253e-006	1.500019e+001	1.500020e+001
5.387667461402253e-006	1.500018e+001	1.500020e+001
5.395479961402253e-006	1.500018e+001	1.500020e+001
5.403292461402254e-006	1.500017e+001	1.500020e+001
5.411104961402254e-006	1.500017e+001	1.500020e+001
5.418917461402254e-006	1.500017e+001	1.500019e+001
5.426729961402254e-006	1.500016e+001	1.500019e+001
5.434542461402254e-006	1.500016e+001	1.500019e+001
5.442354961402254e-006	1.500015e+001	1.500019e+001
5.450167461402255e-006	1.500015e+001	1.500019e+001
5.465792461402255e-006	1.500014e+001	1.500018e+001
5.481417461402255e-006	1.500013e+001	1.500017e+001
5.497042461402256e-006	1.500012e+001	1.500017e+001
5.512667461402256e-006	1.500012e+001	1.500016e+001
5.528292461402257e-006	1.500011e+001	1.500015e+001
5.551729961402257e-006	1.500010e+001	1.500014e+001
5.567354961402258e-006	1.500009e+001	1.500014e+001
5.582979961402258e-006	1.500008e+001	1.500013e+001
5.598604961402258e-006	1.500007e+001	1.500012e+001
5.614229961402259e-006	1.500007e+001	1.500011e+001
5.622042461402259e-006	1.500006e+001	1.500011e+001
5.629854961402259e-006	1.500006e+001	1.500011e+001
5.637667461402259e-006	1.500006e+001	1.500010e+001
5.645479961402259e-006	1.500005e+001	1.500010e+001
5.653292461402260e-006	1.500005e+001	1.500010e+001
5.661104961402260e-006	1.500005e+001	1.500009e+001
5.668917461402260e-006	1.500004e+001	1.500009e+001
5.676729961402260e-006	1.500004e+001	1.500009e+001
5.684542461402260e-006	1.500004e+001	1.500008e+001
5.692354961402261e-006	1.500004e+001	1.500008e+001
5.700167461402261e-006	1.500003e+001	1.500008e+001
5.715792461402261e-006	1.500003e+001	1.500007e+001
5.731417461402262e-006	1.500002e+001	1.500006e+001
5.747042461402262e-006	1.500002e+001	1.500006e+001
5.762667461402262e-006	1.500001e+001	1.500005e+001
5.786104961402263e-006	1.500001e+001	1.500004e+001
5.809542461402263e-006	1.500000e+001	1.500004e+001
5.832979961402264e-006	1.500000e+001	1.500003e+001
5.856417461402265e-006	1.499999e+001	1.500002e+001
5.879854961402265e-006	1.499999e+001	1.500001e+001
5.901060318545123e-006	1.499998e+001	1.500001e+001
5.922265675687981e-006	1.499998e+001	1.500000e+001
5.943471032830838e-006	1.499998e+001	1.500000e+001
5.964676389973695e-006	1.499998e+001	1.500000e+001
5.985881747116553e-006	1.499998e+001	1.499999e+001
6.007087104259411e-006	1.499998e+001	1.499999e+001
6.028292461402269e-006	1.499998e+001	1.499999e+001
6.050000000000001e-006	1.499998e+001	1.499998e+001
6.050017187557629e-006	1.499996e+001	1.499998e+001
6.050051562672887e-006	1.499992e+001	1.499998e+001
6.050081831372778e-006	1.499986e+001	1.499998e+001
6.050111106120687e-006	1.499978e+001	1.499998e+001
6.050158955859951e-006	1.499960e+001	1.499998e+001
6.050206910360313e-006	1.499937e+001	1.499998e+001
6.050277361184095e-006	1.499896e+001	1.499998e+001
6.050359264784409e-006	1.499840e+001	1.499998e+001
6.050483460025819e-006	1.499739e+001	1.499998e+001
6.050652161641497e-006	1.499585e+001	1.499997e+001
6.050866502451420e-006	1.499364e+001	1.499996e+001
6.051144811695102e-006	1.499047e+001	1.499994e+001
6.051538741547211e-006	1.498548e+001	1.499989e+001
6.052107419459902e-006	1.497735e+001	1.499978e+001
6.052912144157216e-006	1.496417e+001	1.499954e+001
6.054008452484417e-006	1.494336e+001	1.499902e+001
6.055500445227764e-006	1.491035e+001	1.499792e+001
6.057549436498381e-006	1.485747e+001	1.499551e+001
6.060443960808561e-006	1.477063e+001	1.499010e+001
6.064517907995480e-006	1.462938e+001	1.497809e+001
6.070021991046025e-006	1.440941e+001	1.495257e+001
6.077834491046025e-006	1.405278e+001	1.489848e+001
6.085646991046025e-006	1.365139e+001	1.482330e+001
6.092187500000001e-006	1.327622e+001	1.473989e+001
6.100000000000000e-006	1.279388e+001	1.462140e+001
6.100781250000000e-006	1.274936e+001	1.460729e+001
6.102343750000000e-006	1.266559e+001	1.457845e+001
6.105468750000000e-006	1.251316e+001	1.451824e+001
6.111718750000000e-006	1.223515e+001	1.439132e+001
6.117691641133683e-006	1.198677e+001	1.426291e+001
6.125504141133684e-006	1.167340e+001	1.408517e+001
6.133316641133684e-006	1.136279e+001	1.389828e+001
6.141129141133684e-006	1.105241e+001	1.370238e+001
6.156754141133684e-006	1.043057e+001	1.328612e+001
6.172379141133685e-006	9.808983e+000	1.284101e+001
6.188004141133685e-006	9.190374e+000	1.237133e+001
6.203629141133685e-006	8.577353e+000	1.188113e+001
6.219254141133686e-006	7.972301e+000	1.137424e+001
6.234879141133686e-006	7.377381e+000	1.085429e+001
6.242691641133686e-006	7.084337e+000	1.059049e+001
6.250504141133687e-006	6.794541e+000	1.032467e+001
6.258316641133687e-006	6.508204e+000	1.005723e+001
6.266129141133687e-006	6.225524e+000	9.788553e+000
6.273941641133687e-006	5.946690e+000	9.518994e+000
6.281754141133687e-006	5.671875e+000	9.248907e+000
6.289566641133688e-006	5.401243e+000	8.978626e+000
6.297379141133688e-006	5.134947e+000	8.708479e+000
6.305191641133688e-006	4.873128e+000	8.438775e+000
6.313004141133688e-006	4.615916e+000	8.169812e+000
6.320816641133688e-006	4.363430e+000	7.901877e+000
6.328629141133689e-006	4.115781e+000	7.635243e+000
6.336441641133689e-006	3.873067e+000	7.370172e+000
6.344254141133689e-006	3.635378e+000	7.106910e+000
6.352066641133689e-006	3.402796e+000	6.845696e+000
6.359879141133689e-006	3.175390e+000	6.586755e+000
